model_id,channel_44_1,channel_44_2,channel_44_3,channel_44_4,channel_44_5,channel_44_6,channel_44_7,channel_44_8,channel_44_9,channel_44_10,channel_44_11,channel_44_12,channel_44_13,channel_44_14,channel_44_15,channel_44_16,channel_44_17,channel_44_18,channel_44_19,channel_44_20,channel_44_21,channel_44_22,channel_44_23,channel_44_24,channel_44_25,channel_44_26,channel_44_27,channel_44_28,channel_44_29,channel_44_30,channel_44_31,channel_44_32,channel_44_33,channel_44_34,channel_44_35,channel_44_36,channel_44_37,channel_44_38,channel_44_39,channel_44_40,channel_44_41,channel_44_42,channel_44_43,channel_44_44,channel_44_45,channel_44_46,channel_44_47,channel_44_48,channel_44_49,channel_44_50,channel_44_51,channel_44_52,channel_44_53,channel_44_54,channel_44_55,channel_44_56,channel_44_57,channel_44_58,channel_44_59,channel_44_60,channel_44_61,channel_44_62,channel_44_63,channel_44_64,channel_44_65,channel_44_66,channel_44_67,channel_44_68,channel_44_69,channel_44_70,channel_44_71,channel_44_72,channel_44_73,channel_44_74,channel_44_75,channel_45_1,channel_45_2,channel_45_3,channel_45_4,channel_45_5,channel_45_6,channel_45_7,channel_45_8,channel_45_9,channel_45_10,channel_45_11,channel_45_12,channel_45_13,channel_45_14,channel_45_15,channel_45_16,channel_45_17,channel_45_18,channel_45_19,channel_45_20,channel_45_21,channel_45_22,channel_45_23,channel_45_24,channel_45_25,channel_45_26,channel_45_27,channel_45_28,channel_45_29,channel_45_30,channel_45_31,channel_45_32,channel_45_33,channel_45_34,channel_45_35,channel_45_36,channel_45_37,channel_45_38,channel_45_39,channel_45_40,channel_45_41,channel_45_42,channel_45_43,channel_45_44,channel_45_45,channel_45_46,channel_45_47,channel_45_48,channel_45_49,channel_45_50,channel_45_51,channel_45_52,channel_45_53,channel_45_54,channel_45_55,channel_45_56,channel_45_57,channel_45_58,channel_45_59,channel_45_60,channel_45_61,channel_45_62,channel_45_63,channel_45_64,channel_45_65,channel_45_66,channel_45_67,channel_45_68,channel_45_69,channel_45_70,channel_45_71,channel_45_72,channel_45_73,channel_45_74,channel_45_75,channel_46_1,channel_46_2,channel_46_3,channel_46_4,channel_46_5,channel_46_6,channel_46_7,channel_46_8,channel_46_9,channel_46_10,channel_46_11,channel_46_12,channel_46_13,channel_46_14,channel_46_15,channel_46_16,channel_46_17,channel_46_18,channel_46_19,channel_46_20,channel_46_21,channel_46_22,channel_46_23,channel_46_24,channel_46_25,channel_46_26,channel_46_27,channel_46_28,channel_46_29,channel_46_30,channel_46_31,channel_46_32,channel_46_33,channel_46_34,channel_46_35,channel_46_36,channel_46_37,channel_46_38,channel_46_39,channel_46_40,channel_46_41,channel_46_42,channel_46_43,channel_46_44,channel_46_45,channel_46_46,channel_46_47,channel_46_48,channel_46_49,channel_46_50,channel_46_51,channel_46_52,channel_46_53,channel_46_54,channel_46_55,channel_46_56,channel_46_57,channel_46_58,channel_46_59,channel_46_60,channel_46_61,channel_46_62,channel_46_63,channel_46_64,channel_46_65,channel_46_66,channel_46_67,channel_46_68,channel_46_69,channel_46_70,channel_46_71,channel_46_72,channel_46_73,channel_46_74,channel_46_75,Usage
24,0,-0.001255168,-0.002501531,-0.003730348,-0.004933,-0.006101049,-0.007226305,-0.008300873,-0.009317216,-0.010268207,-0.011147172,-0.011947948,-0.012664919,-0.013293054,-0.013827947,-0.014265847,-0.014603684,-0.014839085,-0.014970401,-0.01499671,-0.014917828,-0.014734309,-0.014447439,-0.01405923,-0.013572406,-0.012990381,-0.012317238,-0.011557698,-0.01071709,-0.009801309,-0.008816779,-0.007770405,-0.006669528,-0.005521868,-0.004335477,-0.003118675,-0.001879998,-0.000628135,0.000628135,0.001879998,0.003118675,0.004335477,0.005521868,0.006669528,0.007770405,0.008816779,0.009801309,0.01071709,0.011557698,0.012317238,0.012990381,0.013572406,0.01405923,0.014447439,0.014734309,0.014917828,0.01499671,0.014970401,0.014839085,0.014603684,0.014265847,0.013827947,0.013293054,0.012664919,0.011947948,0.011147172,0.010268207,0.009317216,0.008300873,0.007226305,0.006101049,0.004933,0.003730348,0.002501531,0.001255168,0,-0.005836906,-0.011510333,-0.016861379,-0.021740172,-0.026010068,-0.029551478,-0.032265209,-0.03407526,-0.034930937,-0.034808267,-0.033710688,-0.031668946,-0.028740222,-0.025006544,-0.020572484,-0.015562232,-0.010116113,-0.004386663,0.001465648,0.007276909,0.01288436,0.018130945,0.022869721,0.026967963,0.03031089,0.032804869,0.034380052,0.034992322,0.034624532,0.033286978,0.031017125,0.027878547,0.023959149,0.019368704,0.014235782,0.008704146,0.002928725,-0.002928725,-0.008704146,-0.014235782,-0.019368704,-0.023959149,-0.027878547,-0.031017125,-0.033286978,-0.034624532,-0.034992322,-0.034380052,-0.032804869,-0.03031089,-0.026967963,-0.022869721,-0.018130945,-0.01288436,-0.007276909,-0.001465648,0.004386663,0.010116113,0.015562232,0.020572484,0.025006544,0.028740222,0.031668946,0.033710688,0.034808267,0.034930937,0.03407526,0.032265209,0.029551478,0.026010068,0.021740172,0.016861379,0.011510333,0.005836906,-0.022500001,-0.02242109,-0.02218491,-0.021793121,-0.021248469,-0.020554774,-0.0197169,-0.018740728,-0.017633103,-0.016401794,-0.015055439,-0.013603481,-0.012056103,-0.01042416,-0.008719101,-0.006952882,-0.005137895,-0.003286868,-0.001412787,0.000471204,0.00235189,0.00421608,0.006050696,0.007842871,0.009580034,0.01125,0.012841055,0.01434204,0.015742425,0.017032389,0.018202882,0.019245695,0.020153515,0.020919971,0.021539688,0.02200832,0.02232258,0.022480264,0.022480264,0.02232258,0.02200832,0.021539688,0.020919971,0.020153515,0.019245695,0.018202882,0.017032389,0.015742425,0.01434204,0.012841055,0.01125,0.009580034,0.007842871,0.006050696,0.00421608,0.00235189,0.000471204,-0.001412787,-0.003286868,-0.005137895,-0.006952882,-0.008719101,-0.01042416,-0.012056103,-0.013603481,-0.015055439,-0.016401794,-0.017633103,-0.018740728,-0.0197169,-0.020554774,-0.021248469,-0.021793121,-0.02218491,-0.02242109,Private
25,-0.003075585,-0.003511414,-0.003728107,-0.003623247,-0.003097707,-0.002068687,-0.000484588,0.001659744,0.004309286,0.007338798,0.010548718,0.013668975,0.0163721,0.018296134,0.019076591,0.018385455,0.015973845,0.011713853,0.005634372,-0.00205441,-0.010952642,-0.020482091,-0.029918643,-0.038445201,-0.045221575,-0.049465381,-0.050535973,-0.048012245,-0.041754827,-0.031944353,-0.019089459,-0.004001444,0.012263942,0.028493075,0.043421417,0.055850081,0.064759746,0.06940946,0.06940946,0.064759746,0.055850081,0.043421417,0.028493075,0.012263942,-0.004001444,-0.019089459,-0.031944353,-0.041754827,-0.048012245,-0.050535973,-0.049465381,-0.045221575,-0.038445201,-0.029918643,-0.020482091,-0.010952642,-0.00205441,0.005634372,0.011713853,0.015973845,0.018385455,0.019076591,0.018296134,0.0163721,0.013668975,0.010548718,0.007338798,0.004309286,0.001659744,-0.000484588,-0.002068687,-0.003097707,-0.003623247,-0.003728107,-0.003511414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003075585,-0.003511414,-0.003728107,-0.003623247,-0.003097707,-0.002068687,-0.000484588,0.001659744,0.004309286,0.007338798,0.010548718,0.013668975,0.0163721,0.018296134,0.019076591,0.018385455,0.015973845,0.011713853,0.005634372,-0.00205441,-0.010952642,-0.020482091,-0.029918643,-0.038445201,-0.045221575,-0.049465381,-0.050535973,-0.048012245,-0.041754827,-0.031944353,-0.019089459,-0.004001444,0.012263942,0.028493075,0.043421417,0.055850081,0.064759746,0.06940946,0.06940946,0.064759746,0.055850081,0.043421417,0.028493075,0.012263942,-0.004001444,-0.019089459,-0.031944353,-0.041754827,-0.048012245,-0.050535973,-0.049465381,-0.045221575,-0.038445201,-0.029918643,-0.020482091,-0.010952642,-0.00205441,0.005634372,0.011713853,0.015973845,0.018385455,0.019076591,0.018296134,0.0163721,0.013668975,0.010548718,0.007338798,0.004309286,0.001659744,-0.000484588,-0.002068687,-0.003097707,-0.003623247,-0.003728107,-0.003511414,0.003075585,0.003511414,0.003728107,0.003623247,0.003097707,0.002068687,0.000484588,-0.001659744,-0.004309286,-0.007338798,-0.010548718,-0.013668975,-0.0163721,-0.018296134,-0.019076591,-0.018385455,-0.015973845,-0.011713853,-0.005634372,0.00205441,0.010952642,0.020482091,0.029918643,0.038445201,0.045221575,0.049465381,0.050535973,0.048012245,0.041754827,0.031944353,0.019089459,0.004001444,-0.012263942,-0.028493075,-0.043421417,-0.055850081,-0.064759746,-0.06940946,-0.06940946,-0.064759746,-0.055850081,-0.043421417,-0.028493075,-0.012263942,0.004001444,0.019089459,0.031944353,0.041754827,0.048012245,0.050535973,0.049465381,0.045221575,0.038445201,0.029918643,0.020482091,0.010952642,0.00205441,-0.005634372,-0.011713853,-0.015973845,-0.018385455,-0.019076591,-0.018296134,-0.0163721,-0.013668975,-0.010548718,-0.007338798,-0.004309286,-0.001659744,0.000484588,0.002068687,0.003097707,0.003623247,0.003728107,0.003511414,Private
27,0.003075585,0.003511414,0.003728107,0.003623247,0.003097707,0.002068687,0.000484588,-0.001659744,-0.004309286,-0.007338798,-0.010548718,-0.013668975,-0.0163721,-0.018296134,-0.019076591,-0.018385455,-0.015973845,-0.011713853,-0.005634372,0.00205441,0.010952642,0.020482091,0.029918643,0.038445201,0.045221575,0.049465381,0.050535973,0.048012245,0.041754827,0.031944353,0.019089459,0.004001444,-0.012263942,-0.028493075,-0.043421417,-0.055850081,-0.064759746,-0.06940946,-0.06940946,-0.064759746,-0.055850081,-0.043421417,-0.028493075,-0.012263942,0.004001444,0.019089459,0.031944353,0.041754827,0.048012245,0.050535973,0.049465381,0.045221575,0.038445201,0.029918643,0.020482091,0.010952642,0.00205441,-0.005634372,-0.011713853,-0.015973845,-0.018385455,-0.019076591,-0.018296134,-0.0163721,-0.013668975,-0.010548718,-0.007338798,-0.004309286,-0.001659744,0.000484588,0.002068687,0.003097707,0.003623247,0.003728107,0.003511414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
28,-0.050000001,-0.046,-0.041999999,-0.037999999,-0.034000002,-0.029999999,-0.026000001,-0.022,-0.017999999,-0.014,-0.01,-0.006,-0.002,0.002,0.006,0.01,0.014,0.017999999,0.022,0.026000001,0.029999999,0.034000002,0.037999999,0.041999999,0.046,-0.050000001,-0.046,-0.041999999,-0.037999999,-0.034000002,-0.029999999,-0.026000001,-0.022,-0.017999999,-0.014,-0.01,-0.006,-0.002,0.002,0.006,0.01,0.014,0.017999999,0.022,0.026000001,0.029999999,0.034000002,0.037999999,0.041999999,0.046,-0.050000001,-0.046,-0.041999999,-0.037999999,-0.034000002,-0.029999999,-0.026000001,-0.022,-0.017999999,-0.014,-0.01,-0.006,-0.002,0.002,0.006,0.01,0.014,0.017999999,0.022,0.026000001,0.029999999,0.034000002,0.037999999,0.041999999,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Public
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76E-05,3.38E-05,4.12E-05,5.03E-05,6.15E-05,7.51E-05,9.16E-05,0.000111892,0.000136598,0.00016674,0.000203507,0.00024834,0.00030299,0.000369577,0.000450665,0.000549347,0.000669346,0.000815125,0.000992015,0.001206351,0.001465612,0.001778559,0.002155363,0.002607678,0.003148668,0.003792909,0.004556148,0.005454841,0.006505424,0.007723263,0.009121276,0.010708251,0.012486994,0.014452524,0.016590612,0.018877033,0.021277875,0.023751041,0.02624896,0.028722126,0.031122966,0.033409387,0.035547476,0.037513006,0.039291751,0.040878724,0.042276736,0.043494575,0.044545159,0.045443852,0.046207093,0.046851333,0.047392324,0.047844637,0.048221439,0.04853439,0.048793647,0.049007986,0.049184874,0.049330655,0.049450655,0.049549334,0.049630422,0.049697012,0.049751662,0.049796492,0.04983326,0.049863402,0.049888108,0.049908355,0.04992494,0.04993853,0.049949661,0.04995878,0.049966246,-2.76E-05,-3.38E-05,-4.12E-05,-5.03E-05,-6.15E-05,-7.51E-05,-9.16E-05,-0.000111892,-0.000136598,-0.00016674,-0.000203507,-0.00024834,-0.00030299,-0.000369577,-0.000450665,-0.000549347,-0.000669346,-0.000815125,-0.000992015,-0.001206351,-0.001465612,-0.001778559,-0.002155363,-0.002607678,-0.003148668,-0.003792909,-0.004556148,-0.005454841,-0.006505424,-0.007723263,-0.009121276,-0.010708251,-0.012486994,-0.014452524,-0.016590612,-0.018877033,-0.021277875,-0.023751041,-0.02624896,-0.028722126,-0.031122966,-0.033409387,-0.035547476,-0.037513006,-0.039291751,-0.040878724,-0.042276736,-0.043494575,-0.044545159,-0.045443852,-0.046207093,-0.046851333,-0.047392324,-0.047844637,-0.048221439,-0.04853439,-0.048793647,-0.049007986,-0.049184874,-0.049330655,-0.049450655,-0.049549334,-0.049630422,-0.049697012,-0.049751662,-0.049796492,-0.04983326,-0.049863402,-0.049888108,-0.049908355,-0.04992494,-0.04993853,-0.049949661,-0.04995878,-0.049966246,Public
30,-2.76E-05,-3.38E-05,-4.12E-05,-5.03E-05,-6.15E-05,-7.51E-05,-9.16E-05,-0.000111892,-0.000136598,-0.00016674,-0.000203507,-0.00024834,-0.00030299,-0.000369577,-0.000450665,-0.000549347,-0.000669346,-0.000815125,-0.000992015,-0.001206351,-0.001465612,-0.001778559,-0.002155363,-0.002607678,-0.003148668,-0.003792909,-0.004556148,-0.005454841,-0.006505424,-0.007723263,-0.009121276,-0.010708251,-0.012486994,-0.014452524,-0.016590612,-0.018877033,-0.021277875,-0.023751041,-0.02624896,-0.028722126,-0.031122966,-0.033409387,-0.035547476,-0.037513006,-0.039291751,-0.040878724,-0.042276736,-0.043494575,-0.044545159,-0.045443852,-0.046207093,-0.046851333,-0.047392324,-0.047844637,-0.048221439,-0.04853439,-0.048793647,-0.049007986,-0.049184874,-0.049330655,-0.049450655,-0.049549334,-0.049630422,-0.049697012,-0.049751662,-0.049796492,-0.04983326,-0.049863402,-0.049888108,-0.049908355,-0.04992494,-0.04993853,-0.049949661,-0.04995878,-0.049966246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Public
31,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,-0.090000004,Private
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,0,-0.049944721,-0.049932491,-0.049917556,-0.049899325,-0.049877059,-0.049849883,-0.049816705,-0.049776215,-0.049726803,-0.04966652,-0.049592987,-0.049503319,-0.049394019,-0.049260847,-0.04909867,-0.048901305,-0.048661307,-0.04836975,-0.048015971,-0.047587298,-0.047068778,-0.046442881,-0.045689274,-0.044784643,-0.043702666,-0.042414181,-0.040887702,-0.039090317,-0.036989152,-0.034553472,-0.031757448,-0.028583499,-0.02502601,-0.02109495,-0.016818777,-0.012245934,-0.007444252,-0.002497919,0.002497919,0.007444252,0.012245934,0.016818777,0.02109495,0.02502601,0.028583499,0.031757448,0.034553472,0.036989152,0.039090317,0.040887702,0.042414181,0.043702666,0.044784643,0.045689274,0.046442881,0.047068778,0.047587298,0.048015971,0.04836975,0.048661307,0.048901305,0.04909867,0.049260847,0.049394019,0.049503319,0.049592987,0.04966652,0.049726803,0.049776215,0.049816705,0.049849883,0.049877059,0.049899325,0.049917556,0.049932491,Private
33,-0.050000001,-0.048666667,-0.047333334,-0.046,-0.044666667,-0.043333333,-0.041999999,-0.040666666,-0.039333332,-0.037999999,-0.036666665,-0.035333332,-0.034000002,-0.032666668,-0.031333335,-0.029999999,-0.028666666,-0.027333334,-0.026000001,-0.024666667,-0.023333333,-0.022,-0.020666666,-0.019333333,-0.017999999,-0.016666668,-0.015333333,-0.014,-0.012666667,-0.011333333,-0.01,-0.008666666,-0.007333333,-0.006,-0.004666667,-0.003333333,-0.002,-0.000666667,0.000666667,0.002,0.003333333,0.004666667,0.006,0.007333333,0.008666666,0.01,0.011333333,0.012666667,0.014,0.015333333,0.016666668,0.017999999,0.019333333,0.020666666,0.022,0.023333333,0.024666667,0.026000001,0.027333334,0.028666666,0.029999999,0.031333335,0.032666668,0.034000002,0.035333332,0.036666665,0.037999999,0.039333332,0.040666666,0.041999999,0.043333333,0.044666667,0.046,0.047333334,0.048666667,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,-0.050000001,0,-0.049944721,-0.049932491,-0.049917556,-0.049899325,-0.049877059,-0.049849883,-0.049816705,-0.049776215,-0.049726803,-0.04966652,-0.049592987,-0.049503319,-0.049394019,-0.049260847,-0.04909867,-0.048901305,-0.048661307,-0.04836975,-0.048015971,-0.047587298,-0.047068778,-0.046442881,-0.045689274,-0.044784643,-0.043702666,-0.042414181,-0.040887702,-0.039090317,-0.036989152,-0.034553472,-0.031757448,-0.028583499,-0.02502601,-0.02109495,-0.016818777,-0.012245934,-0.007444252,-0.002497919,0.002497919,0.007444252,0.012245934,0.016818777,0.02109495,0.02502601,0.028583499,0.031757448,0.034553472,0.036989152,0.039090317,0.040887702,0.042414181,0.043702666,0.044784643,0.045689274,0.046442881,0.047068778,0.047587298,0.048015971,0.04836975,0.048661307,0.048901305,0.04909867,0.049260847,0.049394019,0.049503319,0.049592987,0.04966652,0.049726803,0.049776215,0.049816705,0.049849883,0.049877059,0.049899325,0.049917556,0.049932491,Private
34,0.050000001,0.050405405,0.05081081,0.051216215,0.051621623,0.052027028,0.052432433,0.052837837,0.053243242,0.053648647,0.054054055,0.05445946,0.054864865,0.05527027,0.055675674,0.056081083,0.056486487,0.056891892,0.057297297,0.057702702,0.058108106,0.058513515,0.058918919,0.059324324,0.059729729,0.060135134,0.060540542,0.060945947,0.061351351,0.061756756,0.062162161,0.062567569,0.06297297,0.063378379,0.063783787,0.064189188,0.064594597,0.064999998,0.065405406,0.065810814,0.066216215,0.066621624,0.067027025,0.067432433,0.067837834,0.068243243,0.068648651,0.069054052,0.069459461,0.069864862,0.07027027,0.070675679,0.07108108,0.071486488,0.071891889,0.072297297,0.072702706,0.073108107,0.073513515,0.073918916,0.074324325,0.074729733,0.075135134,0.075540543,0.075945944,0.076351352,0.07675676,0.077162161,0.07756757,0.077972971,0.078378379,0.07878378,0.079189189,0.079594597,0.079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Public
