model_id,channel_44_1,channel_44_2,channel_44_3,channel_44_4,channel_44_5,channel_44_6,channel_44_7,channel_44_8,channel_44_9,channel_44_10,channel_44_11,channel_44_12,channel_44_13,channel_44_14,channel_44_15,channel_44_16,channel_44_17,channel_44_18,channel_44_19,channel_44_20,channel_44_21,channel_44_22,channel_44_23,channel_44_24,channel_44_25,channel_44_26,channel_44_27,channel_44_28,channel_44_29,channel_44_30,channel_44_31,channel_44_32,channel_44_33,channel_44_34,channel_44_35,channel_44_36,channel_44_37,channel_44_38,channel_44_39,channel_44_40,channel_44_41,channel_44_42,channel_44_43,channel_44_44,channel_44_45,channel_44_46,channel_44_47,channel_44_48,channel_44_49,channel_44_50,channel_44_51,channel_44_52,channel_44_53,channel_44_54,channel_44_55,channel_44_56,channel_44_57,channel_44_58,channel_44_59,channel_44_60,channel_44_61,channel_44_62,channel_44_63,channel_44_64,channel_44_65,channel_44_66,channel_44_67,channel_44_68,channel_44_69,channel_44_70,channel_44_71,channel_44_72,channel_44_73,channel_44_74,channel_44_75,channel_45_1,channel_45_2,channel_45_3,channel_45_4,channel_45_5,channel_45_6,channel_45_7,channel_45_8,channel_45_9,channel_45_10,channel_45_11,channel_45_12,channel_45_13,channel_45_14,channel_45_15,channel_45_16,channel_45_17,channel_45_18,channel_45_19,channel_45_20,channel_45_21,channel_45_22,channel_45_23,channel_45_24,channel_45_25,channel_45_26,channel_45_27,channel_45_28,channel_45_29,channel_45_30,channel_45_31,channel_45_32,channel_45_33,channel_45_34,channel_45_35,channel_45_36,channel_45_37,channel_45_38,channel_45_39,channel_45_40,channel_45_41,channel_45_42,channel_45_43,channel_45_44,channel_45_45,channel_45_46,channel_45_47,channel_45_48,channel_45_49,channel_45_50,channel_45_51,channel_45_52,channel_45_53,channel_45_54,channel_45_55,channel_45_56,channel_45_57,channel_45_58,channel_45_59,channel_45_60,channel_45_61,channel_45_62,channel_45_63,channel_45_64,channel_45_65,channel_45_66,channel_45_67,channel_45_68,channel_45_69,channel_45_70,channel_45_71,channel_45_72,channel_45_73,channel_45_74,channel_45_75,channel_46_1,channel_46_2,channel_46_3,channel_46_4,channel_46_5,channel_46_6,channel_46_7,channel_46_8,channel_46_9,channel_46_10,channel_46_11,channel_46_12,channel_46_13,channel_46_14,channel_46_15,channel_46_16,channel_46_17,channel_46_18,channel_46_19,channel_46_20,channel_46_21,channel_46_22,channel_46_23,channel_46_24,channel_46_25,channel_46_26,channel_46_27,channel_46_28,channel_46_29,channel_46_30,channel_46_31,channel_46_32,channel_46_33,channel_46_34,channel_46_35,channel_46_36,channel_46_37,channel_46_38,channel_46_39,channel_46_40,channel_46_41,channel_46_42,channel_46_43,channel_46_44,channel_46_45,channel_46_46,channel_46_47,channel_46_48,channel_46_49,channel_46_50,channel_46_51,channel_46_52,channel_46_53,channel_46_54,channel_46_55,channel_46_56,channel_46_57,channel_46_58,channel_46_59,channel_46_60,channel_46_61,channel_46_62,channel_46_63,channel_46_64,channel_46_65,channel_46_66,channel_46_67,channel_46_68,channel_46_69,channel_46_70,channel_46_71,channel_46_72,channel_46_73,channel_46_74,channel_46_75
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03147859,-0.028685316,-0.024501732,-0.019246802,-0.0132394945,-0.006798771,-0.00024359804,0.006107061,0.011512449,0.016078908,0.01920351,0.021382999,0.02168707,0.020755332,0.01926503,0.018129481,0.017594198,0.017027212,0.016623162,0.01571613,0.016451754,0.01690561,0.017005902,0.01702476,0.01657187,0.016114267,0.014457173,0.012166778,0.010429588,0.0092066,0.008712213,0.007766533,0.0060168197,0.003583059,0.0010964727,-0.0010765522,-0.0030107258,-0.0044647693,-0.0044470285,-0.0034857865,-0.0014663314,0.000981502,0.004552954,0.00895444,0.014041861,0.017570179,0.01888262,0.018464992,0.016704185,0.01422453,0.010759436,0.007196015,0.0038460172,-0.00020537426,-0.0032822075,-0.005897859,-0.007200166,-0.006759625,-0.0055671376,-0.004270356,-0.0030565066,-0.0018721209,-0.00035757732,0.0016834118,0.0043736147,0.0078323595,0.011546802,0.015157682,0.01920194,0.022497835,0.024614578,0.025121387,0.02358747,0.019582042,0.012674314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010388111,0.016193064,0.019868273,0.021728616,0.022088971,0.021264212,0.019569216,0.017318863,0.015509477,0.013631927,0.011930411,0.010376103,0.009425201,0.00851298,0.008095824,0.008248041,0.009325658,0.011367638,0.014393978,0.01720897,0.02027413,0.023249041,0.026368674,0.027897852,0.02832672,0.027004594,0.023702286,0.018814346,0.014338421,0.010828025,0.00806295,0.006634752,0.0062902407,0.007981017,0.011018704,0.014946081,0.020394554,0.02561991,0.030438643,0.03364615,0.03537885,0.036874473,0.038727902,0.039669964,0.038669623,0.036250554,0.03359011,0.032330144,0.031871088,0.032875046,0.034437478,0.035542175,0.03706541,0.039393734,0.042624302,0.04621025,0.049888454,0.051552948,0.05172205,0.051530477,0.050957177,0.050669216,0.049839076,0.04774404,0.043222222,0.03700683,0.030292794,0.023652317,0.017701214,0.01400865,0.013533046,0.017232819,0.026066387,0.040992167,0.06296858
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043887915,-0.0057943137,-0.014692511,-0.022315754,-0.028673993,-0.03377718,-0.037635274,-0.040258218,-0.041167043,-0.040436715,-0.038809188,-0.036940888,-0.034889378,-0.032724407,-0.031087892,-0.030589197,-0.03096277,-0.031808335,-0.03269675,-0.034832265,-0.03642194,-0.03694003,-0.036871444,-0.036004677,-0.03473577,-0.033502936,-0.032021787,-0.030197317,-0.028326562,-0.026641164,-0.024648063,-0.022682697,-0.021101855,-0.019951148,-0.017744083,-0.015255157,-0.012131562,-0.008881983,-0.00533992,-0.0019262865,0.001015044,0.0040894425,0.0072364192,0.009943024,0.012148702,0.013825404,0.015518972,0.017537924,0.020111764,0.02258431,0.02498769,0.027417079,0.029756641,0.03230234,0.033908974,0.034905456,0.035120483,0.03516479,0.034796007,0.034487937,0.034261648,0.034117404,0.034456536,0.035196137,0.036415145,0.0383874,0.040657822,0.04316192,0.044460077,0.044391558,0.042512164,0.038377684,0.03154391,0.021566637,0.008001657
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01051433,0.009682444,0.008538579,0.007099265,0.005381035,0.0034004203,0.0011739525,-0.0012818368,-0.004095221,-0.00703958,-0.009799872,-0.012484638,-0.015992692,-0.02007372,-0.02492058,-0.02942326,-0.033044804,-0.035067994,-0.036366686,-0.036045667,-0.03407631,-0.031230811,-0.026204731,-0.020124862,-0.0128967725,-0.005818358,-4.8124602e-05,0.005486325,0.010757273,0.016315052,0.021434505,0.026377961,0.030716265,0.03491836,0.03879183,0.04211046,0.045082033,0.046702586,0.047269776,0.046126,0.04393907,0.040976543,0.036400802,0.03045747,0.02394293,0.016578255,0.008665725,0.0013536311,-0.0044694203,-0.008785632,-0.011733787,-0.01398652,-0.0149784265,-0.01552559,-0.014774201,-0.014365124,-0.014514171,-0.014645515,-0.014808683,-0.015463452,-0.016502058,-0.01678304,-0.016116826,-0.015041558,-0.01375184,-0.012587856,-0.011075336,-0.009448059,-0.006900259,-0.003704614,0.0002145177,0.0049327794,0.010525812,0.017069262,0.024638766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.014447266,-0.0077920775,-0.0018630391,0.0034264599,0.008163029,0.012433278,0.016323818,0.019921258,0.023575684,0.027135845,0.031062964,0.035158094,0.038819365,0.041459337,0.041791435,0.03902115,0.03354763,0.025998058,0.016572548,0.005314766,-0.0070290165,-0.019291097,-0.030120607,-0.039237704,-0.045517087,-0.048195083,-0.046906717,-0.04216948,-0.035180718,-0.026256153,-0.015257325,-0.003595641,0.008059534,0.017898735,0.026232678,0.03281412,0.03805127,0.040440246,0.040609647,0.03943263,0.03720266,0.033223365,0.027595628,0.020646265,0.012957608,0.0051231305,-0.0018038483,-0.009181565,-0.015492028,-0.020758737,-0.023862284,-0.025389086,-0.024890728,-0.023353547,-0.021086395,-0.018497718,-0.015277802,-0.011838888,-0.008402474,-0.0046441094,-0.00058708864,0.0022643653,0.004832669,0.007213541,0.01009681,0.013097505,0.016030043,0.018278528,0.020132462,0.021313095,0.021663506,0.021026768,0.01924596,0.016164156,0.011624436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.006097966,-0.00039954355,0.0040841177,0.0073682843,0.009468222,0.010399198,0.010176478,0.008815328,0.0058946027,0.0016127239,-0.004031268,-0.009905147,-0.016211411,-0.022848405,-0.029348677,-0.034747798,-0.037860285,-0.03867049,-0.03765205,-0.032836784,-0.025602538,-0.016369564,-0.0065989452,0.004190229,0.0151334265,0.025997352,0.035256498,0.042000975,0.046474364,0.04843027,0.046916034,0.042400878,0.034486573,0.024855834,0.012681236,-0.0007181531,-0.014610443,-0.027463337,-0.039090324,-0.04846926,-0.05472966,-0.05724777,-0.05541754,-0.05027921,-0.042406134,-0.030296035,-0.015773991,-9.389839e-05,0.015259653,0.028612608,0.039399732,0.04667096,0.04944273,0.04816872,0.04289188,0.035236016,0.025349954,0.01448764,0.0041070697,-0.004404953,-0.011172192,-0.016096368,-0.018812392,-0.019831678,-0.018501904,-0.0156125855,-0.0118586095,-0.0074397456,-0.0030915665,0.0006717647,0.0033588966,0.004478477,0.0035391548,4.9577662e-05,-0.006481606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.0034770458,-0.0041887895,-0.004365477,-0.004131211,-0.0036100945,-0.0029262295,-0.0022037188,-0.0015666648,-0.0009584043,-0.0005895987,-0.0012351989,-0.0022931714,-0.003978059,-0.007078411,-0.011246427,-0.015866939,-0.021122705,-0.027195618,-0.034045804,-0.041129116,-0.04691901,-0.04940501,-0.049965154,-0.047098406,-0.04234074,-0.034833837,-0.026916623,-0.019961782,-0.012952992,-0.0072015733,-0.0022242335,0.0026103426,0.0078008063,0.013383962,0.020109309,0.028122986,0.03605385,0.043814193,0.049131483,0.0517297,0.0507876,0.045660328,0.037794985,0.026153969,0.014016719,0.0029540062,-0.006512112,-0.014592986,-0.020305797,-0.023733778,-0.024770498,-0.024275223,-0.022859642,-0.020455336,-0.017630316,-0.01550611,-0.012595661,-0.009726937,-0.005307353,0.0004677234,0.0065998347,0.013144578,0.019819846,0.0258006,0.030752143,0.033691216,0.03442524,0.032459937,0.027710162,0.021610633,0.01453671,0.0068637608,-0.0010328543,-0.008777773,-0.015995631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0021479016,0.0015140143,0.0011115273,0.00088615314,0.0007836045,0.0007495941,0.0007298346,0.0006700385,0.00022857294,-9.2835224e-05,-0.0007825674,-0.0017451412,-0.0024122153,-0.002831919,-0.00304715,-0.003336912,-0.0038888997,-0.004153086,-0.0052738907,-0.0073714443,-0.010307177,-0.0141149415,-0.018127276,-0.022616504,-0.028228829,-0.03378419,-0.03787219,-0.040757418,-0.042757954,-0.044011362,-0.04446307,-0.043814294,-0.043875616,-0.04378906,-0.04316375,-0.042578313,-0.041850965,-0.04270403,-0.044393763,-0.046233688,-0.04737154,-0.04848696,-0.05008123,-0.051642854,-0.053467393,-0.054741383,-0.056602165,-0.05773055,-0.0588059,-0.05993744,-0.061218217,-0.063224845,-0.065112345,-0.067041695,-0.06749838,-0.066893615,-0.065205924,-0.061983567,-0.05782308,-0.05144893,-0.044121455,-0.03557182,-0.027080161,-0.0190333,-0.012216707,-0.007092034,-0.0039604297,-0.0025978,-0.0020495434,-0.0019740239,-0.0020623847,-0.002005769,-0.0014953194,-0.0002221796,0.0021225077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.03735441,-0.0016222075,0.066822544,0.05024339,0.0008315556,-0.007302664,0.015592065,0.007302664,0.05024339,0.012697522,-0.08930928,0.10428077,0.066822544,0.05024339,0.012697522,-0.08930928,0.023780026,0.007302664,-0.0050077355,-0.007302664,-0.05024339,0.01875879,0.08930928,0.030269612,-0.066822544,-0.08930928,-0.012010995,0.066822544,-0.015592065,-0.007302664,-0.05024339,-0.0008315556,0.007302664,-0.015592065,-0.066822544,0.023359861,0.05024339,0.038220473,-0.015592065,-0.08930928,-0.05024339,0.05024339,-0.012697522,0.012010995,-0.024276586,-0.05024339,0.05024339,0.007302664,-0.083116084,-0.0721879,-0.05024339,-0.012697522,-0.012697522,0.0008315556,0.03208623,-0.0020478554,0.05024339,0.007302664,0.0008315556,-0.03735441,-0.027928103,0.007302664,-0.012697522,0.0008315556,-0.08930928,0.015592065,0.007302664,0.021689218,-0.007302664,0.023359861,0.015592065,0.007302664,-0.012697522,0.012697522,-0.007302664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04727063,0.042416267,0.03731802,0.032097958,0.026878139,0.021780632,0.016927505,0.012440824,0.007990491,0.005170678,0.0026523427,0.0008480195,0.00067429175,0.0022785082,0.005904752,0.009584103,0.014502912,0.020840295,0.027022174,0.03168297,0.034041923,0.034774672,0.035163973,0.03444562,0.031507906,0.02787388,0.023871444,0.021022527,0.01718663,0.011233234,0.0046749376,-0.0017027794,-0.008046562,-0.0130490195,-0.019691905,-0.02592622,-0.03035729,-0.03439582,-0.03635834,-0.035538577,-0.03240898,-0.026707223,-0.022343054,-0.016052391,-0.009248096,-0.0022889175,0.0033980333,0.007856793,0.0101197,0.01152375,0.011009162,0.0094492445,0.008451824,0.009555339,0.010865546,0.011127219,0.011605752,0.015068234,0.018525435,0.021608658,0.02229793,0.023281576,0.024277477,0.024028068,0.022121977,0.019235874,0.015852785,0.012630208,0.008425775,0.0050747525,0.0031701112,0.0033048217,0.006071855,0.012064181,0.02187477
